BOAMP_AVIS_NUM,D_13_01_Conditionparticipation_Critereselection,D_13_02_Conditionparticipation_Situationjuridique,D_13_03_Conditionparticipation_Situationjuridiquesst,D_13_04_Conditionparticipation_Capecomarcheoui,D_13_05_Conditionparticipation_Capecomarchenon,D_13_06_Conditionparticipation_Capeco,D_13_07_Conditionparticipation_Capecosst,D_13_08_Conditionparticipation_Capeconiveaumini,D_13_09_Conditionparticipation_Capeconiveauminisst,D_13_10_Conditionparticipation_Captechoffreoui,D_13_11_Conditionparticipation_Captechoffrenon,D_13_12_Conditionparticipation_Captech,D_13_13_Conditionparticipation_Captechsst,D_13_14_Conditionparticipation_Captechniveaumini,D_13_15_Conditionparticipation_Captechniveauminisst,D_13_16_Conditionparticipation_Criteresparticipation,D_13_17_Conditionparticipation_Marchereserveoui,D_13_17_01_Conditionparticipation_Marchereserveoui_Ateliersproteges,D_13_17_02_Conditionparticipation_Marchereserveoui_Emploisproteges,D_13_18_Conditionparticipation_Marchereservenon,D_13_19_Conditionparticipation_Prestationreserveeoui,D_13_20_Conditionparticipation_Prestationreserveenon,D_13_21_Conditionparticipation_Conditionparticuliereexecution,D_13_22_Conditionparticipation_Indicationobligatoirenomqualificationsoui,D_13_23_Conditionparticipation_Indicationobligatoirenomqualificationsnon,D_13_24_Conditionparticipation_Justificatifscandidat,D_13_24_01_Conditionparticipation_Justificatifscandidat_P,D_13_25_Conditionparticipation_Eligiblemps,D_13_25_01_Conditionparticipation_Eligiblemps_Oui,D_13_25_02_Conditionparticipation_Eligiblemps_Non
21-157458,,"DC 1 , DC 2 , SIREN, pouvoir de la personne habilitée à engager le candidat, le ou les jugements en cas de redressement judiciaire",,,False,Déclaration du chiffre d'affaires global sur les trois derniers exercices,,,,,False,"Déclaration des effectifs et moyens matériels sur les trois derniers exercices, références principales en lien avec le marché sur les trois derniers exercices.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157463,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157466,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner,,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponiblesDéclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels",,,,,False,"Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidatDéclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières annéesIndication des titres d'études et professionnels de l'opérateur économique et/ou des cadres de l'entreprise, et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du contrat",,,,,CF_NIV_SUIV,False,False,True,,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.Les prestations sont réglées par des prix unitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157469,,"La preuve d'inscription sur un registre professionnelRenseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travailLa lettre de candidature, obligatoire pour les groupements d'opérateurs économiquesDéclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner",,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,"L'exécution des prestations débute à compter de la date d'émission de chaque bon de commande par l'établissement support ou parties.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157475,,,,,True,,,,,,True,,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157476,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner,,,False,,,,,,False,"Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières annéesListe des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidatIndication des titres d'études et professionnels de l'opérateur économique et/ou des cadres de l'entreprise, et notamment des responsables de prestation de services ou de conduite des travaux de même nature que celle du contrat",,,,,CF_NIV_SUIV,False,False,True,,False,L'exécution des prestations débute à compter de la date de notification du contrat. Aucune clause de garantie financière prévue. Aucune avance prévue. Les prestations sont réglées par des prix forfaitaires. Les prix sont actualisables. Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur. Paiement sur le budget de l'Université ou subventions,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157477,,"- Formulaire Dc1, Lettre de candidature _ Habilitation du mandataire par ses co-traitants.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)-Lettre de candidature (ou Dc1), obligatoire seulement en cas présentation sous forme de groupement (et la désignation du mandataire par ses cotraitants)",,,False,"- Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",,,,,False,"- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157511,,Une déclaration sur l'honneur pour justifier qu'il n'entre dans aucun des cas mentionnés aux articles L. 2141-1 à L. 2141-5 et L. 2141-7 à L. 2141-11 du code de la commande publique et notamment qu'il est en règle au regard des articles L. 5212-1 à L. 5212-11 du code du travail concernant l'emploi des travailleurs handicapés.,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157515,,DUME ou La lettre de candidature et désignation du mandataire par ses cotraitants (formulaire DC1 ou format libre) et Déclaration du candidat individuel ou du membre du Groupement (formulaire DC2 ou format libre),,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157516,,"Lettre de candidature, que la candidature soit présentée à titre individuel ou en groupement, accompagnée des attestations sur l'honneur justifiant que le candidat n'entre dans aucun des cas mentionnés aux articles L.2141-1 à L.2141-11 du CCP et est en règle au regard des articles L5212-1 à L5212-11 du code du travail relatif à l'emploi des travailleurs handicapés / Les documents attestant les pouvoirs de la personne habilitée pour engager le candidat / Le cas échéant, lorsque le candidat est en redressement judiciaire, il produit la copie du ou des jugements prononcés.",,,False,"Chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisés au cours des trois derniers exercices disponibles ou depuis leur création pour les entreprises plus récentes / La preuve d'une assurance des risques professionnels.",,,,,False,"Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années / Liste de références des prestations objet du contrat effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé / Description de l'outillage, du matériel et de l'équipement technique dont le candidat dispose pour la réalisation du contrat.",,,,,CF_NIV_SUIV,False,False,True,,False,"Les renseignements demandés permettent d'évaluer les capacités professionnelles,techniques et financières du candidat et attester de sa compétence à réaliser la prestation (la preuve de cette capacité peut être apportée par tout moyen). Critères d'analyse des candidatures : capacités professionnelles,techniques et financières. Cautionnement et garantie : garantie à première demande pour remboursement de l'avance / Modalités de financement et de paiement : Budget Ville ; mandat administratif sous 30 jours ; modalités de facturation détaillées dans l'acte d'engagement / Forme juridique que devra revêtir le groupement d'opérateurs économique attributaires du marché : opérateur unique, groupement conjoint avec mandataire solidaire ou groupement solidaire.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-157518,,"Formulaire DC1 (*) : Le formulaire de candidature DC1 doit être renseigné correctement. Il doit comporter l'ensemble des attestations prévues aux articles L.2341-1 à L.2341-3 du code de la commande publique et à l'article L.2141-7 dudit code.Formulaire DC2 (*) : Le formulaire DC2 doit être renseigné correctement, y compris la rubrique relative à la nationalité du candidat. Si le candidat demande que soient prises en compte les capacités d'un sous-traitant, il justifiera également des capacités de ce sous-traitant et apportera la preuve qu'il en disposera pour l'exécution du marché (en fournissant, par exemple, un DC2 de son sous-traitant). (*) le document fourni par le candidat doit être la dernière édition en vigueur disponible sur le site http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidatNota report 'Le projet de marché objet du présent AAPC est sensible...' onglet VI.3 Informations complémentaires",,,False,"Capacités techniques : 1- Preuves par tous les moyens des capacités détenues (notamment moyens matériels, personnels qualifiés, procédures validées, ...) dans les domaines du traitement des déchets solides et liquides dangereux ou non, de la collecte, du transport, de l'élimination et la gestion des parcs, du balayage mécanique des voiries, parking et aires de points fixes et de la prestation de conseiller à la sécurité pour le transport de marchandises dangereuses. OU 2- Références sur les cinq dernières années dans les domaines du traitement des déchets solides et liquides dangereux ou non, de la collecte, du transport, de l'élimination et la gestion des parcs, du balayage des voiries, parkings et aires de points fixes et de prestations de conseiller à la sécurité pour le transport de marchandises dangereuses en précisant la nature et la date du travail réalisé et le(s) client(s) concerné(s) ainsi que ses (leurs) coordonnées ET 3 - (voir ci-dessous)",,,,,False,"ET 3 - Autorisations ou agréments préfectoraux pour les documents suivants : - agrément préfectoral de collecteur/transporteur : le candidat fournira un récépissé de déclaration pour le négoce, le courtage et le transport de déchets ainsi qu'une licence dans le domaine de sa capacité de transport pour le compte d'autrui - certificat : le candidat fournira un certificat de conseiller à la sécurité pour le transport de matières dangereuses. ET Dans le cas où le candidat ne dispose pas de toutes les capacités requises pour l'acceptation de la candidature, preuves par tous les moyens des capacités détenues par le sous-traitant (notamment moyens matériels, personnels qualifiés, procédures validées, etc. ...) ou références sur les cinq dernières années du sous-traitant dans le domaine sous-traité.Justification du candidat qu'il disposera de la sous-traitance nécessaire (*) : Preuve que le candidat disposera des capacités du sous-traitant pour l'exécution du marché. (*) à fournir dans le cas où le candidat ne possède pas toutes les compétences nécessaires",,,,,CF_NIV_SUIV,False,False,False,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,False
